Player ID,Player Name,Team Name,Year,Matches,Not Outs,Runs,Highest Score,Average,Balls Faced,Strike Rate,Hundreds,Fifties,Fours,Sixes,Catches,Stumpings
107,Rohit Sharma,MI,2013,19,5,538,79*,38.42,409,131.54,0,4,35,28,7,0
107,Rohit Sharma,MI,2012,17,2,433,109*,30.92,342,126.60,1,3,39,18,13,0
107,Rohit Sharma,MI,2011,16,3,372,87,33.81,297,125.25,0,3,32,13,7,0
107,Rohit Sharma,MI,2010,16,2,404,73,28.85,302,133.77,0,3,36,14,9,0
107,Rohit Sharma,MI,2009,16,3,362,52,27.84,315,114.92,0,1,22,18,5,0
107,Rohit Sharma,MI,2008,13,1,404,76*,36.72,273,147.98,0,4,38,19,8,0
20593,Dewald Brevis,MI,Career,9,0,207,49,23.00,152,136.18,0,0,16,14,4,0
20593,Dewald Brevis,MI,2024,2,0,46,46,23.00,39,117.95,0,0,2,3,1,0
20593,Dewald Brevis,MI,2022,7,0,161,49,23.00,113,142.48,0,0,14,11,3,0
108,Suryakumar Yadav,MI,Career,149,23,3594,103*,32.67,2470,145.51,2,24,385,130,67,0
108,Suryakumar Yadav,MI,2024,10,1,345,102*,38.33,203,169.95,1,3,36,18,3,0
108,Suryakumar Yadav,MI,2023,16,2,605,103*,43.21,334,181.14,1,5,65,28,6,0
108,Suryakumar Yadav,MI,2022,8,1,303,68*,43.29,208,145.67,0,3,23,16,3,0
108,Suryakumar Yadav,MI,2021,14,0,317,82,22.64,221,143.43,0,2,40,10,5,0
108,Suryakumar Yadav,MI,2020,16,3,480,79*,40.00,331,145.01,0,4,61,11,8,0
108,Suryakumar Yadav,MI,2019,16,2,424,71*,32.61,324,130.86,0,2,45,10,9,0
108,Suryakumar Yadav,MI,2018,14,0,512,72,36.57,384,133.33,0,4,61,16,8,0
108,Suryakumar Yadav,MI,2017,10,1,105,31,17.50,88,119.31,0,0,8,3,5,0
108,Suryakumar Yadav,MI,2016,15,4,182,60,26.00,143,127.27,0,1,18,5,6,0
108,Suryakumar Yadav,MI,2015,13,4,157,46*,17.44,113,138.93,0,0,12,8,7,0
108,Suryakumar Yadav,MI,2014,16,5,164,34,32.80,117,140.17,0,0,16,5,7,0
108,Suryakumar Yadav,MI,2012,1,0,0,0,0.00,4,0.00,0,0,0,0,0,0
2975,Ishan Kishan,MI,Career,104,6,2630,99,28.59,1931,136.20,0,16,254,119,51,5
2975,Ishan Kishan,MI,2024,13,0,306,69,23.54,200,153.00,0,1,34,16,9,0
2975,Ishan Kishan,MI,2023,16,0,454,75,30.27,318,142.77,0,3,54,18,10,3
2975,Ishan Kishan,MI,2022,14,1,418,81*,32.15,348,120.11,0,3,45,11,13,0
2975,Ishan Kishan,MI,2021,10,1,241,84,26.77,180,133.88,0,2,21,10,3,0
2975,Ishan Kishan,MI,2020,14,4,516,99,57.33,354,145.76,0,4,36,30,1,0
2975,Ishan Kishan,MI,2019,7,0,101,28,16.83,100,101.00,0,0,8,4,2,0
2975,Ishan Kishan,MI,2018,14,0,275,62,22.91,184,149.45,0,2,22,17,9,2
2975,Ishan Kishan,MI,2017,11,0,277,61,27.70,206,134.46,0,1,29,13,3,0
2975,Ishan Kishan,MI,2016,5,0,42,27,8.40,41,102.43,0,0,5,0,1,0
20729,Harvik Desai,MI,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20594,N. Tilak Varma,MI,Career,38,9,1156,84*,39.86,790,146.33,0,6,90,58,23,0
20594,N. Tilak Varma,MI,2024,13,3,416,65,41.60,278,149.64,0,3,35,19,9,0
20594,N. Tilak Varma,MI,2023,11,3,343,84*,42.88,209,164.11,0,1,26,23,4,0
20594,N. Tilak Varma,MI,2022,14,3,397,61,36.09,303,131.02,0,2,29,16,10,0
4524,Tim David,MI,Career,38,12,659,46,28.65,387,170.28,0,0,38,46,22,0
4524,Tim David,MI,2024,13,3,241,45*,30.13,152,158.55,0,0,14,15,6,0
4524,Tim David,MI,2023,16,6,231,45*,25.67,146,158.22,0,0,12,15,10,0
4524,Tim David,MI,2022,8,3,186,46,37.20,86,216.28,0,0,12,16,6,0
4524,Tim David,MI,2021,1,0,1,1,1.00,3,33.33,0,0,0,0,0,0
4305,Vishnu Vinod,MI,Career,6,0,56,30,9.33,57,98.25,0,0,3,3,1,2
4305,Vishnu Vinod,MI,2023,3,0,37,30,12.33,31,119.35,0,0,2,2,1,0
4305,Vishnu Vinod,MI,2017,3,0,19,9,6.33,26,73.07,0,0,1,1,0,2
2740,Hardik Pandya,MI,Career,136,40,2509,91,28.84,1721,145.79,0,10,188,135,69,0
2740,Hardik Pandya,MI,2024,13,1,200,46,18.18,138,144.93,0,0,16,10,4,0
2740,Hardik Pandya,MI,2023,16,4,346,66,31.45,253,136.76,0,2,26,15,8,0
2740,Hardik Pandya,MI,2022,15,4,487,87*,44.27,371,131.27,0,4,49,12,4,0
2740,Hardik Pandya,MI,2021,12,2,127,40*,14.11,112,113.39,0,0,11,5,4,0
2740,Hardik Pandya,MI,2020,14,5,281,60*,35.12,157,178.98,0,1,14,25,6,0
2740,Hardik Pandya,MI,2019,16,6,402,91,44.66,210,191.42,0,1,28,29,11,0
2740,Hardik Pandya,MI,2018,13,4,260,50,28.88,195,133.33,0,1,20,11,8,0
2740,Hardik Pandya,MI,2017,17,9,250,35*,35.71,160,156.25,0,0,11,20,12,0
2740,Hardik Pandya,MI,2016,11,2,44,9,6.28,63,69.84,0,0,4,0,6,0
2740,Hardik Pandya,MI,2015,9,3,112,61*,22.40,62,180.64,0,1,9,8,6,0
10244,Arjun Tendulkar,MI,Career,4,0,13,13,13.00,9,144.44,0,0,0,1,0,0
10244,Arjun Tendulkar,MI,2023,4,0,13,13,13.00,9,144.44,0,0,0,1,0,0
618,Mohammad Nabi,MI,Career,24,3,215,31,13.44,150,143.33,0,0,18,11,18,0
618,Mohammad Nabi,MI,2024,7,1,35,23,8.75,31,112.90,0,0,2,2,7,0
618,Mohammad Nabi,MI,2021,3,0,34,17,11.33,20,170.00,0,0,3,2,5,0
618,Mohammad Nabi,MI,2020,1,1,11,11*,0.00,8,137.50,0,0,2,0,0,0
618,Mohammad Nabi,MI,2019,8,1,115,31,19.16,76,151.31,0,0,8,7,6,0
618,Mohammad Nabi,MI,2018,2,0,18,14,9.00,12,150.00,0,0,3,0,0,0
618,Mohammad Nabi,MI,2017,3,0,2,2,2.00,3,66.66,0,0,0,0,0,0
20609,Romario Shepherd,MI,Career,9,3,114,39*,22.80,62,183.87,0,0,7,10,0,0
20609,Romario Shepherd,MI,2024,5,2,56,39*,28.00,20,280.00,0,0,5,5,0,0
20609,Romario Shepherd,MI,2023,1,0,0,0,0.00,1,0.00,0,0,0,0,0,0
20609,Romario Shepherd,MI,2022,3,1,58,26*,29.00,41,141.46,0,0,2,5,0,0
5884,Shams Mulani,MI,Career,2,1,1,1*,-,1,100.00,0,0,0,0,0,0
5884,Shams Mulani,MI,2024,2,1,1,1*,-,1,100.00,0,0,0,0,0,0
5859,Nehal Wadhera,MI,Career,19,1,349,64,24.93,247,141.30,0,2,32,18,4,0
5859,Nehal Wadhera,MI,2024,5,0,108,49,21.60,81,133.33,0,0,9,6,0,0
5859,Nehal Wadhera,MI,2023,14,1,241,64,26.78,166,145.18,0,2,23,12,4,0
20686,Gerald Coetzee,MI,Career,10,1,14,8,3.50,22,63.64,0,0,0,1,2,0
20686,Gerald Coetzee,MI,2024,10,1,14,8,3.50,22,63.64,0,0,0,1,2,0
20702,Anshul Kamboj,MI,Career,2,1,2,2*,-,2,100.00,0,0,0,0,3,0
20702,Anshul Kamboj,MI,2024,2,1,2,2*,-,2,100.00,0,0,0,0,3,0
20701,Naman Dhir,MI,Career,6,0,78,30,13.00,51,152.94,0,0,8,5,3,0
20701,Naman Dhir,MI,2024,6,0,78,30,13.00,51,152.94,0,0,8,5,3,0
20714,Shivalik Sharma,MI,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20724,Kwena Maphaka,MI,Career,2,0,0,0,-,,-,0,0,0,0,0,0
20724,Kwena Maphaka,MI,2024,2,0,0,0,-,,-,0,0,0,0,0,0
1124,Jasprit Bumrah,MI,Career,133,24,69,16*,9.86,78,88.46,0,0,5,1,16,0
1124,Jasprit Bumrah,MI,2024,13,4,12,8*,-,12,100.00,0,0,1,0,1,0
1124,Jasprit Bumrah,MI,2022,14,4,0,0*,0.00,8,0.00,0,0,0,0,2,0
1124,Jasprit Bumrah,MI,2021,14,5,16,5*,8.00,17,94.11,0,0,2,0,4,0
1124,Jasprit Bumrah,MI,2020,15,1,5,5*,0.00,3,166.66,0,0,0,0,0,0
1124,Jasprit Bumrah,MI,2019,16,3,0,0*,0.00,1,0.00,0,0,0,0,2,0
1124,Jasprit Bumrah,MI,2018,14,2,10,6*,10.00,11,90.90,0,0,1,0,4,0
1124,Jasprit Bumrah,MI,2017,16,1,17,16*,17.00,12,133.33,0,0,0,1,2,0
1124,Jasprit Bumrah,MI,2016,14,1,8,6,8.00,11,72.72,0,0,1,0,1,0
1124,Jasprit Bumrah,MI,2015,4,1,0,0,0.00,0,0.00,0,0,0,0,0,0
1124,Jasprit Bumrah,MI,2014,11,2,1,1*,0.00,3,33.33,0,0,0,0,0,0
1124,Jasprit Bumrah,MI,2013,2,0,0,0,0.00,0,0.00,0,0,0,0,0,0
76,Piyush Chawla,MI,Career,184,36,624,24*,11.14,563,110.83,0,0,56,20,43,0
76,Piyush Chawla,MI,2024,10,2,15,10,3.75,15,100.00,0,0,1,1,2,0
76,Piyush Chawla,MI,2023,16,2,25,18,12.50,22,113.64,0,0,1,1,1,0
76,Piyush Chawla,MI,2021,1,0,0,0*,0.00,2,0.00,0,0,0,0,0,0
76,Piyush Chawla,MI,2019,13,2,42,14*,14.00,37,113.51,0,0,4,2,5,0
76,Piyush Chawla,MI,2018,15,3,27,12,6.75,34,79.41,0,0,1,1,4,0
76,Piyush Chawla,MI,2017,6,0,2,2,2.00,6,33.33,0,0,0,0,1,0
76,Piyush Chawla,MI,2016,12,0,27,11,9.00,26,103.84,0,0,4,0,3,0
76,Piyush Chawla,MI,2015,13,4,54,22,13.50,47,114.89,0,0,5,2,2,0
76,Piyush Chawla,MI,2014,11,2,31,17*,10.33,19,163.15,0,0,4,1,3,0
76,Piyush Chawla,MI,2013,16,5,64,23,10.66,57,112.28,0,0,5,3,1,0
76,Piyush Chawla,MI,2012,16,4,106,21*,13.25,88,120.45,0,0,9,4,3,0
76,Piyush Chawla,MI,2011,12,3,48,15,16.00,55,87.27,0,0,2,2,3,0
76,Piyush Chawla,MI,2010,14,1,62,22,12.40,60,103.33,0,0,7,0,3,0
76,Piyush Chawla,MI,2009,14,5,31,8*,6.20,36,86.11,0,0,3,0,6,0
76,Piyush Chawla,MI,2008,15,3,90,24*,22.50,59,152.54,0,0,10,3,6,0
20629,Kumar Kartikeya Singh,MI,Career,12,0,9,6,4.50,12,75.00,0,0,1,0,1,0
20629,Kumar Kartikeya Singh,MI,2023,8,0,6,6,6.00,7,85.71,0,0,1,0,1,0
20629,Kumar Kartikeya Singh,MI,2022,4,0,3,3,3.00,5,60.00,0,0,0,0,0,0
20681,Akash Madhwal,MI,Career,13,1,4,4*,-,5,80.00,0,0,0,0,1,0
20681,Akash Madhwal,MI,2024,5,1,4,4*,-,5,80.00,0,0,0,0,1,0
20681,Akash Madhwal,MI,2023,8,0,0,0,-,,-,0,0,0,0,0,0
20721,Luke Wood,MI,Career,2,1,9,9*,-,3,300.00,0,0,0,1,0,0
20721,Luke Wood,MI,2024,2,1,9,9*,-,3,300.00,0,0,0,1,0,0
20687,Dilshan Madushanka,MI,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20696,Shreyas Gopal,MI,Career,52,8,180,24,12.86,169,106.51,0,0,19,2,12,0
20696,Shreyas Gopal,MI,2024,3,0,0,0,-,,-,0,0,0,0,1,0
20696,Shreyas Gopal,MI,2022,1,1,9,9*,-,7,128.57,0,0,2,0,0,0
20696,Shreyas Gopal,MI,2021,3,1,7,7*,7.00,5,140.00,0,0,0,1,0,0
20696,Shreyas Gopal,MI,2020,14,1,37,23*,9.25,39,94.87,0,0,3,0,2,0
20696,Shreyas Gopal,MI,2019,14,3,63,19*,15.75,46,136.95,0,0,8,1,5,0
20696,Shreyas Gopal,MI,2018,11,1,50,24,16.66,45,111.11,0,0,5,0,3,0
20696,Shreyas Gopal,MI,2016,1,0,2,2,2.00,16,12.50,0,0,0,0,0,0
20696,Shreyas Gopal,MI,2015,1,1,1,1*,0.00,1,100.00,0,0,0,0,0,0
20696,Shreyas Gopal,MI,2014,4,0,11,11,11.00,10,110.00,0,0,1,0,1,0
20700,Nuwan Thushara,MI,Career,6,0,0,0,-,,-,0,0,0,0,0,0
20700,Nuwan Thushara,MI,2024,6,0,0,0,-,,-,0,0,0,0,0,0
3761,Shubman Gill,GT,Career,103,15,3216,129,37.84,2370,135.70,4,20,310,95,37,0
3761,Shubman Gill,GT,2024,12,1,426,104,38.73,289,147.40,1,2,37,15,1,0
3761,Shubman Gill,GT,2023,17,2,890,129,59.33,564,157.80,3,4,85,33,6,0
3761,Shubman Gill,GT,2022,16,2,483,96,34.50,365,132.33,0,4,51,11,7,0
3761,Shubman Gill,GT,2021,17,0,478,57,28.11,402,118.90,0,3,50,12,6,0
3761,Shubman Gill,GT,2020,14,1,440,70*,33.84,373,117.96,0,3,44,9,7,0
3761,Shubman Gill,GT,2019,14,4,296,76,32.88,238,124.36,0,3,21,10,7,0
3761,Shubman Gill,GT,2018,13,5,203,57*,33.83,139,146.04,0,1,22,5,3,0
187,David Miller,GT,Career,130,43,2924,101*,36.55,2100,139.24,1,13,207,134,75,0
187,David Miller,GT,2024,9,3,210,55,35.00,139,151.08,0,1,20,8,5,0
187,David Miller,GT,2023,16,5,259,46,32.38,178,145.51,0,0,18,13,11,0
187,David Miller,GT,2022,16,9,481,94*,68.71,337,142.73,0,2,32,23,6,0
187,David Miller,GT,2021,9,3,124,62,24.80,113,109.73,0,1,11,3,4,0
187,David Miller,GT,2020,1,0,0,0,0.00,0,0.00,0,0,0,0,0,0
187,David Miller,GT,2019,10,2,213,59*,26.62,164,129.87,0,1,19,7,7,0
187,David Miller,GT,2018,3,1,74,26,37.00,64,115.62,0,0,3,2,0,0
187,David Miller,GT,2017,5,1,83,30*,27.66,80,103.75,0,0,4,4,2,0
187,David Miller,GT,2016,14,3,161,31,16.10,131,122.90,0,0,11,4,10,0
187,David Miller,GT,2015,13,2,357,89*,32.45,266,134.21,0,2,21,21,7,0
187,David Miller,GT,2014,16,6,446,66,44.60,299,149.16,0,3,34,21,14,0
187,David Miller,GT,2013,12,5,418,101*,59.71,254,164.56,1,3,28,24,8,0
187,David Miller,GT,2012,6,3,98,34*,32.66,75,130.66,0,0,6,4,1,0
290,Matthew Wade,GT,Career,15,0,183,35,13.07,177,103.39,0,0,23,2,8,1
290,Matthew Wade,GT,2024,2,0,4,4,4.00,6,66.67,0,0,0,0,1,0
290,Matthew Wade,GT,2022,10,0,157,35,15.70,138,113.77,0,0,23,2,7,1
290,Matthew Wade,GT,2011,3,0,22,11,7.33,33,66.66,0,0,0,0,0,0
16,Wriddhiman Saha,GT,Career,170,24,2934,115*,24.25,2300,127.57,1,13,296,87,93,26
16,Wriddhiman Saha,GT,2024,9,0,136,39,15.11,115,118.26,0,0,18,3,5,2
16,Wriddhiman Saha,GT,2023,17,1,371,81,23.19,287,129.27,0,2,47,8,9,2
16,Wriddhiman Saha,GT,2022,11,1,317,68,31.70,259,122.39,0,3,40,7,11,2
16,Wriddhiman Saha,GT,2021,9,0,131,44,14.55,140,93.57,0,0,7,5,6,0
16,Wriddhiman Saha,GT,2020,4,1,214,87,71.33,153,139.86,0,2,24,5,2,1
16,Wriddhiman Saha,GT,2019,5,0,86,28,17.20,53,162.26,0,0,13,1,4,1
16,Wriddhiman Saha,GT,2018,11,2,122,35,15.25,102,119.60,0,0,17,1,5,1
16,Wriddhiman Saha,GT,2017,14,1,234,93*,23.40,187,125.13,0,1,20,8,10,2
16,Wriddhiman Saha,GT,2016,12,1,270,56,24.54,212,127.35,0,2,29,1,7,3
16,Wriddhiman Saha,GT,2015,14,0,249,42,19.15,197,126.39,0,0,16,10,11,3
16,Wriddhiman Saha,GT,2014,17,2,362,115*,32.90,249,145.38,1,2,33,18,8,4
16,Wriddhiman Saha,GT,2013,3,0,70,39,23.33,56,125.00,0,0,6,4,0,0
16,Wriddhiman Saha,GT,2012,4,0,6,6,6.00,14,42.85,0,0,0,0,0,0
16,Wriddhiman Saha,GT,2011,7,2,68,46*,68.00,63,107.93,0,0,2,4,2,0
16,Wriddhiman Saha,GT,2010,13,4,67,22,22.33,53,126.41,0,0,9,1,3,3
16,Wriddhiman Saha,GT,2009,8,4,72,25*,24.00,41,175.60,0,0,3,4,2,0
16,Wriddhiman Saha,GT,2008,12,5,159,59*,31.80,119,133.61,0,1,12,7,8,2
20723,BR Sharath,GT,Career,1,0,2,2,2.00,5,40.00,0,0,0,0,1,0
20723,BR Sharath,GT,2024,1,0,2,2,2.00,5,40.00,0,0,0,0,1,0
440,Kane Williamson,GT,Career,79,17,2128,89,35.47,1694,125.62,0,18,186,64,40,0
440,Kane Williamson,GT,2024,2,0,27,26,13.50,27,100.00,0,0,4,0,1,0
440,Kane Williamson,GT,2023,1,0,0,0,-,,-,0,0,0,0,0,0
440,Kane Williamson,GT,2022,13,2,216,57,19.64,231,93.51,0,1,16,8,10,0
440,Kane Williamson,GT,2021,10,4,266,66*,44.33,235,113.19,0,2,29,2,7,0
440,Kane Williamson,GT,2020,12,4,317,67,45.28,237,133.75,0,3,26,10,6,0
440,Kane Williamson,GT,2019,9,2,156,70*,22.28,130,120.00,0,1,12,5,2,0
440,Kane Williamson,GT,2018,17,3,735,84,52.50,516,142.44,0,8,64,28,6,0
440,Kane Williamson,GT,2017,7,1,256,89,42.66,169,151.47,0,2,20,10,1,0
440,Kane Williamson,GT,2016,6,0,124,50,20.66,122,101.63,0,1,14,0,5,0
440,Kane Williamson,GT,2015,2,1,31,26*,31.00,27,114.81,0,0,1,1,2,0
20589,Abhinav Manohar,GT,Career,19,1,231,43,16.50,174,132.76,0,0,21,10,10,0
20589,Abhinav Manohar,GT,2024,2,0,9,8,4.50,16,56.25,0,0,1,0,2,0
20589,Abhinav Manohar,GT,2023,9,0,114,42,19.00,83,137.35,0,0,6,7,4,0
20589,Abhinav Manohar,GT,2022,8,1,108,43,18.00,75,144.00,0,0,14,3,4,0
20592,B. Sai Sudharsan,GT,Career,25,3,1034,103,47.00,743,139.17,1,6,95,31,3,0
20592,B. Sai Sudharsan,GT,2024,12,1,527,103,47.91,373,141.29,1,2,48,16,0,0
20592,B. Sai Sudharsan,GT,2023,8,1,362,96,51.71,256,141.41,0,3,33,12,2,0
20592,B. Sai Sudharsan,GT,2022,5,1,145,65*,36.25,114,127.19,0,1,14,3,1,0
4447,Darshan Nalkande,GT,Career,6,0,12,12,6.00,12,100.00,0,0,0,1,2,0
4447,Darshan Nalkande,GT,2024,3,0,12,12,12.00,11,109.09,0,0,0,1,2,0
4447,Darshan Nalkande,GT,2023,1,0,0,0,0.00,1,0.00,0,0,0,0,0,0
4447,Darshan Nalkande,GT,2022,2,0,0,0,-,,-,0,0,0,0,0,0
1083,Vijay Shankar,GT,Career,72,16,1115,63*,25.34,859,129.80,0,6,80,45,30,0
1083,Vijay Shankar,GT,2024,7,2,83,17,16.60,72,115.28,0,0,7,2,4,0
1083,Vijay Shankar,GT,2023,14,2,301,63*,37.63,188,160.11,0,3,27,15,2,0
1083,Vijay Shankar,GT,2022,4,0,19,13,4.75,35,54.29,0,0,1,0,3,0
1083,Vijay Shankar,GT,2021,7,0,58,28,11.60,52,111.53,0,0,1,3,3,0
1083,Vijay Shankar,GT,2020,7,1,97,52*,24.25,96,101.04,0,1,10,1,1,0
1083,Vijay Shankar,GT,2019,15,2,244,40*,20.33,193,126.42,0,0,11,12,10,0
1083,Vijay Shankar,GT,2018,13,7,212,54*,53.00,148,143.24,0,1,11,11,6,0
1083,Vijay Shankar,GT,2017,4,2,101,63*,50.50,75,134.66,0,1,12,1,1,0
1083,Vijay Shankar,GT,2014,1,0,0,0,0.00,0,0.00,0,0,0,0,0,0
20685,Azmatullah Omarzai,GT,Career,7,0,42,17,10.50,33,127.27,0,0,2,2,0,0
20685,Azmatullah Omarzai,GT,2024,7,0,42,17,10.50,33,127.27,0,0,2,2,0,0
7779,Shahrukh Khan,GT,Career,40,10,553,58,19.75,391,141.43,0,1,35,37,20,0
7779,Shahrukh Khan,GT,2024,7,0,127,58,18.14,75,169.33,0,1,9,9,6,0
7779,Shahrukh Khan,GT,2023,14,6,156,41*,22.29,94,165.96,0,0,13,9,7,0
7779,Shahrukh Khan,GT,2022,8,1,117,26,16.71,108,108.33,0,0,4,9,3,0
7779,Shahrukh Khan,GT,2021,11,3,153,47,21.85,114,134.21,0,0,9,10,4,0
1092,Sandeep Warrier,GT,Career,5,0,0,0,-,,-,0,0,0,0,2,0
1092,Sandeep Warrier,GT,2024,5,0,0,0,-,,-,0,0,0,0,2,0
20732,Gurnoor Brar,GT,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1740,Jayant Yadav,GT,Career,20,1,40,23,10.00,36,111.11,0,0,2,1,8,0
1740,Jayant Yadav,GT,2023,1,0,0,0,-,,-,0,0,0,0,2,0
1740,Jayant Yadav,GT,2021,5,1,34,23,17.00,26,130.76,0,0,2,1,2,0
1740,Jayant Yadav,GT,2020,2,0,0,0,0.00,0,0.00,0,0,0,0,0,0
1740,Jayant Yadav,GT,2019,2,0,0,0,0.00,0,0.00,0,0,0,0,2,0
1740,Jayant Yadav,GT,2017,2,0,0,0,0.00,0,0.00,0,0,0,0,0,0
1740,Jayant Yadav,GT,2016,5,0,6,5,3.00,10,60.00,0,0,0,0,1,0
1740,Jayant Yadav,GT,2015,3,0,0,0,0.00,0,0.00,0,0,0,0,1,0
1749,Rahul Tewatia,GT,Career,93,25,1013,53,25.33,752,134.71,0,1,84,47,38,0
1749,Rahul Tewatia,GT,2024,12,2,188,36*,26.86,129,145.74,0,0,24,5,6,0
1749,Rahul Tewatia,GT,2023,17,6,87,20*,21.75,57,152.63,0,0,3,7,8,0
1749,Rahul Tewatia,GT,2022,16,5,217,43*,31.00,147,147.62,0,0,22,9,5,0
1749,Rahul Tewatia,GT,2021,14,1,155,44,15.50,147,105.44,0,0,11,6,2,0
1749,Rahul Tewatia,GT,2020,14,5,255,53,42.50,183,139.34,0,1,13,17,9,0
1749,Rahul Tewatia,GT,2019,5,3,26,11*,26.00,22,118.18,0,0,2,1,6,0
1749,Rahul Tewatia,GT,2018,8,2,50,24,16.66,43,116.27,0,0,5,1,2,0
1749,Rahul Tewatia,GT,2017,3,1,19,15*,19.00,11,172.72,0,0,4,0,0,0
1749,Rahul Tewatia,GT,2015,1,0,0,0,0.00,0,0.00,0,0,0,0,0,0
1749,Rahul Tewatia,GT,2014,3,0,16,16,16.00,13,123.07,0,0,0,1,0,0
