Player ID,Player Name,Team Name,Year,Matches,Not Outs,Runs,Highest Score,Average,Balls Faced,Strike Rate,Hundreds,Fifties,Fours,Sixes,Catches,Stumpings
94,Mohammad Shami,GT,Career,77,12,69,21,6.27,73,94.52,0,0,5,2,11,0
94,Mohammad Shami,GT,2021,14,3,13,9*,13.00,17,76.47,0,0,0,0,1,0
94,Mohammad Shami,GT,2020,14,2,2,2*,2.00,3,66.66,0,0,0,0,2,0
94,Mohammad Shami,GT,2019,14,1,1,1*,1.00,2,50.00,0,0,0,0,5,0
94,Mohammad Shami,GT,2018,4,0,7,7,7.00,6,116.66,0,0,1,0,2,0
94,Mohammad Shami,GT,2017,8,2,36,21,9.00,24,150.00,0,0,4,2,0,0
94,Mohammad Shami,GT,2016,8,2,2,2*,0.00,4,50.00,0,0,0,0,1,0
94,Mohammad Shami,GT,2014,12,2,3,1*,1.50,7,42.85,0,0,0,0,0,0
94,Mohammad Shami,GT,2013,3,0,5,5,5.00,10,50.00,0,0,0,0,0,0
10059,Kartik Tyagi,GT,Career,20,3,13,7,3.25,16,81.25,0,0,1,0,3,0
10059,Kartik Tyagi,GT,2024,1,0,0,0,-,,-,0,0,0,0,0,0
10059,Kartik Tyagi,GT,2023,3,0,0,0,-,,-,0,0,0,0,0,0
10059,Kartik Tyagi,GT,2022,2,0,7,7,3.50,6,116.67,0,0,1,0,0,0
10059,Kartik Tyagi,GT,2021,4,1,2,1*,2.00,4,50.00,0,0,0,0,1,0
10059,Kartik Tyagi,GT,2020,10,2,4,2*,4.00,6,66.66,0,0,0,0,2,0
20695,Sushant Mishra,GT,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20699,Spencer Johnson,GT,Career,5,3,6,5*,-,7,85.71,0,0,1,0,1,0
20699,Spencer Johnson,GT,2024,5,3,6,5*,-,7,85.71,0,0,1,0,1,0
20590,Noor Ahmad,GT,Career,23,3,13,7*,3.25,18,72.22,0,0,2,0,7,0
20590,Noor Ahmad,GT,2024,10,2,5,4,2.50,9,55.56,0,0,1,0,5,0
20590,Noor Ahmad,GT,2023,13,1,8,7*,4.00,9,88.89,0,0,1,0,2,0
7123,Sai Kishore,GT,Career,10,1,13,13,13.00,6,216.67,0,0,0,2,5,0
7123,Sai Kishore,GT,2024,5,1,13,13,13.00,6,216.67,0,0,0,2,2,0
7123,Sai Kishore,GT,2022,5,0,0,0,-,,-,0,0,0,0,3,0
59,Umesh Yadav,GT,Career,148,31,208,24*,9.90,201,103.48,0,0,16,9,39,0
59,Umesh Yadav,GT,2024,7,1,12,10*,12.00,15,80.00,0,0,0,1,1,0
59,Umesh Yadav,GT,2023,8,3,19,6*,9.50,18,105.56,0,0,1,0,3,0
59,Umesh Yadav,GT,2022,12,3,55,21,13.75,40,137.50,0,0,4,4,5,0
59,Umesh Yadav,GT,2020,2,0,0,0*,0.00,2,0.00,0,0,0,0,0,0
59,Umesh Yadav,GT,2019,11,5,25,14,12.50,25,100.00,0,0,3,1,4,0
59,Umesh Yadav,GT,2018,14,1,3,1*,0.75,11,27.27,0,0,0,0,2,0
59,Umesh Yadav,GT,2017,14,4,10,4*,0.00,13,76.92,0,0,0,0,4,0
59,Umesh Yadav,GT,2016,9,1,9,7*,9.00,5,180.00,0,0,0,1,1,0
59,Umesh Yadav,GT,2015,12,3,29,24*,29.00,14,207.14,0,0,5,1,5,0
59,Umesh Yadav,GT,2014,12,0,2,2,2.00,4,50.00,0,0,0,0,2,0
59,Umesh Yadav,GT,2013,16,7,38,12*,38.00,38,100.00,0,0,3,1,5,0
59,Umesh Yadav,GT,2012,17,1,2,1*,1.00,7,28.57,0,0,0,0,3,0
59,Umesh Yadav,GT,2011,7,1,1,1*,1.00,5,20.00,0,0,0,0,3,0
59,Umesh Yadav,GT,2010,7,1,3,3*,0.00,4,75.00,0,0,0,0,1,0
2885,Rashid Khan,GT,Career,121,23,545,79*,14.73,337,161.72,0,1,39,38,42,0
2885,Rashid Khan,GT,2024,12,3,102,31,20.40,71,143.66,0,0,11,3,5,0
2885,Rashid Khan,GT,2023,17,5,130,79*,32.50,60,216.67,0,1,8,13,10,0
2885,Rashid Khan,GT,2022,16,4,91,40,22.75,44,206.82,0,0,3,9,7,0
2885,Rashid Khan,GT,2021,14,2,83,22,10.37,69,120.28,0,0,9,2,2,0
2885,Rashid Khan,GT,2020,16,3,35,14,8.75,30,116.66,0,0,3,2,3,0
2885,Rashid Khan,GT,2019,15,3,34,17*,6.80,23,147.82,0,0,2,2,4,0
2885,Rashid Khan,GT,2018,17,2,59,34*,11.80,31,190.32,0,0,3,6,6,0
2885,Rashid Khan,GT,2017,14,1,11,6*,5.50,9,122.22,0,0,0,1,5,0
5683,Joshua Little,GT,Career,11,0,0,0,-,,-,0,0,0,0,5,0
5683,Joshua Little,GT,2024,1,0,0,0,-,,-,0,0,0,0,0,0
5683,Joshua Little,GT,2023,10,0,0,0,-,,-,0,0,0,0,5,0
1107,Mohit Sharma,GT,Career,96,13,126,21*,7.88,128,98.44,0,0,8,4,26,0
1107,Mohit Sharma,GT,2024,12,1,4,4,2.00,15,26.67,0,0,0,0,4,0
1107,Mohit Sharma,GT,2023,14,1,0,0*,-,1,0.00,0,0,0,0,6,0
1107,Mohit Sharma,GT,2019,1,1,0,0*,0.00,2,0.00,0,0,0,0,0,0
1107,Mohit Sharma,GT,2018,9,3,10,4*,10.00,13,76.92,0,0,1,0,2,0
1107,Mohit Sharma,GT,2017,14,1,51,13,8.50,50,102.00,0,0,3,1,3,0
1107,Mohit Sharma,GT,2016,14,2,32,15,8.00,26,123.07,0,0,3,1,3,0
1107,Mohit Sharma,GT,2015,16,3,28,21*,9.33,18,155.55,0,0,1,2,5,0
1107,Mohit Sharma,GT,2014,16,1,1,1*,0.00,3,33.33,0,0,0,0,3,0
20692,Manav Suthar,GT,Career,1,0,1,1,1.00,2,50.00,0,0,0,0,0,0
20692,Manav Suthar,GT,2024,1,0,1,1,1.00,2,50.00,0,0,0,0,0,0
41,Shikhar Dhawan,PBKS,Career,222,29,6769,106*,35.26,5324,127.14,2,51,768,152,102,0
41,Shikhar Dhawan,PBKS,2024,5,0,152,70,30.40,121,125.62,0,1,18,4,3,0
41,Shikhar Dhawan,PBKS,2023,11,2,373,99*,41.44,261,142.91,0,3,49,12,4,0
41,Shikhar Dhawan,PBKS,2022,14,2,460,88*,38.33,375,122.67,0,3,47,12,10,0
41,Shikhar Dhawan,PBKS,2021,16,1,587,92,39.13,471,124.62,0,3,63,16,9,0
41,Shikhar Dhawan,PBKS,2020,17,3,618,106*,44.14,427,144.73,2,4,67,12,5,0
41,Shikhar Dhawan,PBKS,2019,16,1,521,97*,34.73,384,135.67,0,5,64,11,5,0
41,Shikhar Dhawan,PBKS,2018,16,3,497,92*,38.23,363,136.91,0,4,59,14,12,0
41,Shikhar Dhawan,PBKS,2017,14,1,479,77,36.84,376,127.39,0,3,53,9,7,0
41,Shikhar Dhawan,PBKS,2016,17,4,501,82*,38.53,429,116.78,0,4,51,8,5,0
41,Shikhar Dhawan,PBKS,2015,14,1,353,54,27.15,286,123.42,0,3,45,6,6,0
41,Shikhar Dhawan,PBKS,2014,14,1,377,64*,29.00,319,118.18,0,2,49,7,5,0
41,Shikhar Dhawan,PBKS,2013,10,2,311,73*,38.87,253,122.92,0,3,37,5,6,0
41,Shikhar Dhawan,PBKS,2012,15,1,569,84,40.64,439,129.61,0,5,58,18,5,0
41,Shikhar Dhawan,PBKS,2011,14,2,400,95*,33.33,310,129.03,0,2,47,7,6,0
41,Shikhar Dhawan,PBKS,2010,10,0,191,56,19.10,170,112.35,0,2,23,3,4,0
41,Shikhar Dhawan,PBKS,2009,5,0,40,22,10.00,45,88.88,0,0,3,0,2,0
41,Shikhar Dhawan,PBKS,2008,14,5,340,68*,37.77,295,115.25,0,4,35,8,8,0
3185,Jitesh Sharma,PBKS,Career,39,3,698,49*,21.81,468,149.15,0,0,51,43,25,4
3185,Jitesh Sharma,PBKS,2024,13,0,155,29,14.09,127,122.05,0,0,7,10,13,0
3185,Jitesh Sharma,PBKS,2023,14,1,309,49*,23.77,198,156.06,0,0,22,21,3,2
3185,Jitesh Sharma,PBKS,2022,12,2,234,44,29.25,143,163.64,0,0,22,12,9,2
506,Jonny Bairstow,PBKS,Career,50,4,1589,114,34.54,1100,144.45,2,9,166,69,28,4
506,Jonny Bairstow,PBKS,2024,11,1,298,108*,29.80,195,152.82,1,0,33,14,8,0
506,Jonny Bairstow,PBKS,2022,11,0,253,66,23.00,175,144.57,0,2,34,9,2,0
506,Jonny Bairstow,PBKS,2021,7,1,248,63*,41.33,175,141.71,0,2,20,15,2,1
506,Jonny Bairstow,PBKS,2020,11,0,345,97,31.36,272,126.83,0,3,31,13,7,1
506,Jonny Bairstow,PBKS,2019,10,2,445,114,55.62,283,157.24,1,2,48,18,9,2
5436,Prabhsimran Singh,PBKS,Career,33,0,685,103,20.76,472,145.13,1,2,71,37,4,0
5436,Prabhsimran Singh,PBKS,2024,13,0,263,54,20.23,168,156.55,0,1,27,16,1,0
5436,Prabhsimran Singh,PBKS,2023,14,0,358,103,25.57,238,150.42,1,1,38,19,1,0
5436,Prabhsimran Singh,PBKS,2022,1,0,14,14,14.00,11,127.27,0,0,2,0,0,0
5436,Prabhsimran Singh,PBKS,2021,2,0,19,12,9.50,23,82.60,0,0,1,1,0,0
5436,Prabhsimran Singh,PBKS,2020,2,0,15,11,7.50,15,100.00,0,0,2,0,1,0
5436,Prabhsimran Singh,PBKS,2019,1,0,16,16,16.00,17,94.11,0,0,1,1,1,0
3644,Liam Livingstone,PBKS,Career,39,6,939,94,28.45,578,162.46,0,6,66,66,18,0
3644,Liam Livingstone,PBKS,2024,7,2,111,38*,22.20,78,142.31,0,0,8,7,1,0
3644,Liam Livingstone,PBKS,2023,9,1,279,94,34.88,171,163.16,0,2,20,19,4,0
3644,Liam Livingstone,PBKS,2022,14,2,437,70,36.42,240,182.08,0,4,29,34,6,0
3644,Liam Livingstone,PBKS,2021,5,0,42,25,8.40,41,102.43,0,0,3,1,3,0
3644,Liam Livingstone,PBKS,2019,4,1,70,44,23.33,48,145.83,0,0,6,5,4,0
5879,Harpreet Bhatia,PBKS,Career,9,1,123,41,15.38,119,103.36,0,0,10,3,3,0
5879,Harpreet Bhatia,PBKS,2024,2,0,27,14,13.50,34,79.41,0,0,2,0,0,0
5879,Harpreet Bhatia,PBKS,2023,3,0,76,41,25.33,59,128.81,0,0,8,3,1,0
5879,Harpreet Bhatia,PBKS,2012,1,0,6,6,6.00,6,100.00,0,0,0,0,0,0
5879,Harpreet Bhatia,PBKS,2011,2,1,14,13,14.00,20,70.00,0,0,0,0,2,0
5879,Harpreet Bhatia,PBKS,2010,1,0,0,0,0.00,0,0.00,0,0,0,0,0,0
239,Rilee Rossouw,PBKS,Career,21,2,424,82*,22.32,284,149.30,0,2,42,21,9,0
239,Rilee Rossouw,PBKS,2024,7,0,162,61,23.14,92,176.09,0,1,22,7,4,0
239,Rilee Rossouw,PBKS,2023,9,2,209,82*,29.86,141,148.23,0,1,17,11,3,0
239,Rilee Rossouw,PBKS,2015,2,0,14,14,7.00,10,140.00,0,0,1,1,2,0
239,Rilee Rossouw,PBKS,2014,3,0,39,24,13.00,41,95.12,0,0,2,2,0,0
3261,Shashank Singh,PBKS,Career,23,7,421,68*,38.27,258,163.18,0,2,33,25,9,0
3261,Shashank Singh,PBKS,2024,13,6,352,68*,50.29,211,166.82,0,2,28,21,6,0
3261,Shashank Singh,PBKS,2022,10,1,69,25*,17.25,47,146.81,0,0,5,4,3,0
967,Chris Woakes,PBKS,Career,21,6,78,18,13.00,77,101.30,0,0,7,2,7,0
967,Chris Woakes,PBKS,2021,3,1,15,15*,0.00,11,136.36,0,0,2,0,0,0
967,Chris Woakes,PBKS,2018,5,2,17,11,8.50,19,89.47,0,0,1,1,1,0
967,Chris Woakes,PBKS,2017,13,3,46,18,11.50,47,97.87,0,0,4,1,6,0
20704,Vishwanath Pratap Singh,PBKS,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20703,Ashutosh Sharma,PBKS,Career,10,2,187,61,31.17,110,170.00,0,1,10,15,2,0
20703,Ashutosh Sharma,PBKS,2024,10,2,187,61,31.17,110,170.00,0,1,10,15,2,0
20705,Tanay Thyagarajann,PBKS,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20603,Atharva Taide,PBKS,Career,8,0,201,66,25.13,141,142.55,0,2,22,6,5,0
20603,Atharva Taide,PBKS,2024,1,0,15,15,15.00,12,125.00,0,0,2,0,0,0
20603,Atharva Taide,PBKS,2023,7,0,186,66,26.57,129,144.19,0,2,20,6,5,0
1088,Rishi Dhawan,PBKS,Career,38,13,210,25*,19.09,187,112.30,0,0,18,7,11,0
1088,Rishi Dhawan,PBKS,2023,6,1,20,19,10.00,12,166.67,0,0,1,1,3,0
1088,Rishi Dhawan,PBKS,2022,6,2,37,21*,18.50,40,92.50,0,0,4,2,2,0
1088,Rishi Dhawan,PBKS,2016,2,2,14,11*,0.00,6,233.33,0,0,0,1,0,0
1088,Rishi Dhawan,PBKS,2015,5,3,36,25*,18.00,33,109.09,0,0,2,2,0,0
1088,Rishi Dhawan,PBKS,2014,13,4,82,23*,41.00,75,109.33,0,0,8,1,3,0
1088,Rishi Dhawan,PBKS,2013,6,1,21,14,7.00,21,100.00,0,0,3,0,3,0
2939,Sam Curran,PBKS,Career,59,13,883,63,25.23,647,136.48,0,5,74,37,22,0
2939,Sam Curran,PBKS,2024,13,2,270,63,27.00,219,123.29,0,2,24,6,7,0
2939,Sam Curran,PBKS,2023,14,3,276,55,27.60,203,135.96,0,1,20,13,5,0
2939,Sam Curran,PBKS,2021,9,1,56,34,18.66,29,193.10,0,0,5,3,1,0
2939,Sam Curran,PBKS,2020,14,3,186,52,23.25,141,131.91,0,1,12,12,7,0
2939,Sam Curran,PBKS,2019,9,4,95,55*,23.75,55,172.72,0,1,13,3,2,0
5603,Sikandar Raza,PBKS,Career,9,2,182,57,26.00,136,133.82,0,1,12,8,5,0
5603,Sikandar Raza,PBKS,2024,2,0,43,28,21.50,38,113.16,0,0,2,2,0,0
5603,Sikandar Raza,PBKS,2023,7,2,139,57,27.80,98,141.84,0,1,10,6,5,0
5693,Shivam singh,PBKS,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20709,Prince Choudhary,PBKS,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5441,Harpreet Brar,PBKS,Career,40,13,233,29,21.18,190,122.63,0,0,19,9,14,0
5441,Harpreet Brar,PBKS,2024,12,5,75,29,37.50,54,138.89,0,0,8,2,7,0
5441,Harpreet Brar,PBKS,2023,13,2,52,17*,8.67,41,126.83,0,0,5,2,2,0
5441,Harpreet Brar,PBKS,2022,5,0,22,14,7.33,25,88.00,0,0,1,2,3,0
5441,Harpreet Brar,PBKS,2021,7,5,64,25*,0.00,58,110.34,0,0,3,2,2,0
5441,Harpreet Brar,PBKS,2020,1,0,0,0,0.00,0,0.00,0,0,0,0,0,0
5441,Harpreet Brar,PBKS,2019,2,1,20,20*,0.00,12,166.66,0,0,2,1,0,0
4698,Arshdeep Singh,PBKS,Career,64,7,29,10*,5.80,40,72.50,0,0,4,0,11,0
4698,Arshdeep Singh,PBKS,2024,13,0,4,4,4.00,3,133.33,0,0,1,0,0,0
4698,Arshdeep Singh,PBKS,2023,14,2,2,2*,-,2,100.00,0,0,0,0,1,0
4698,Arshdeep Singh,PBKS,2022,14,3,21,10*,7.00,29,72.41,0,0,3,0,4,0
4698,Arshdeep Singh,PBKS,2021,12,2,2,1*,0.00,3,66.66,0,0,0,0,4,0
4698,Arshdeep Singh,PBKS,2020,8,0,0,0*,0.00,3,0.00,0,0,0,0,2,0
4698,Arshdeep Singh,PBKS,2019,3,0,0,0,0.00,0,0.00,0,0,0,0,0,0
1664,Kagiso Rabada,PBKS,Career,80,13,206,44,11.44,193,106.74,0,0,16,8,30,0
1664,Kagiso Rabada,PBKS,2024,11,2,20,11*,20.00,14,142.86,0,0,0,2,5,0
1664,Kagiso Rabada,PBKS,2023,6,1,0,0,0.00,2,0.00,0,0,0,0,0,0
1664,Kagiso Rabada,PBKS,2022,13,3,48,25,9.60,43,111.63,0,0,5,2,2,0
1664,Kagiso Rabada,PBKS,2021,15,2,13,9*,13.00,6,216.66,0,0,2,0,9,0
1664,Kagiso Rabada,PBKS,2020,17,4,56,15*,14.00,49,114.28,0,0,4,2,8,0
1664,Kagiso Rabada,PBKS,2019,12,1,14,9,4.66,15,93.33,0,0,0,1,6,0
1664,Kagiso Rabada,PBKS,2017,6,0,55,44,18.33,64,85.93,0,0,5,1,0,0
17118,Nathan Ellis,PBKS,Career,16,1,19,12,4.75,25,76.00,0,0,0,1,3,0
17118,Nathan Ellis,PBKS,2024,1,0,0,0,-,,-,0,0,0,0,0,0
17118,Nathan Ellis,PBKS,2023,10,0,1,1,0.50,7,14.29,0,0,0,0,2,0
17118,Nathan Ellis,PBKS,2022,2,0,0,0,0.00,2,0.00,0,0,0,0,1,0
17118,Nathan Ellis,PBKS,2021,3,1,18,12,18.00,16,112.50,0,0,0,1,0,0
3763,Rahul Chahar,PBKS,Career,77,8,129,25*,8.06,124,104.03,0,0,13,5,23,0
3763,Rahul Chahar,PBKS,2024,8,1,21,16,21.00,15,140.00,0,0,3,1,3,0
3763,Rahul Chahar,PBKS,2023,14,1,0,0,0.00,9,0.00,0,0,0,0,4,0
3763,Rahul Chahar,PBKS,2022,13,2,77,25*,12.83,68,113.24,0,0,7,4,5,0
3763,Rahul Chahar,PBKS,2021,11,0,14,8,2.80,15,93.33,0,0,1,0,3,0
3763,Rahul Chahar,PBKS,2020,15,1,2,2*,0.00,4,50.00,0,0,0,0,4,0
3763,Rahul Chahar,PBKS,2019,13,2,12,10,6.00,11,109.09,0,0,2,0,3,0
3763,Rahul Chahar,PBKS,2017,3,1,3,3*,0.00,2,150.00,0,0,0,0,1,0
5656,Vidwath Kaverappa,PBKS,Career,1,0,0,0,-,,-,0,0,0,0,0,0
5656,Vidwath Kaverappa,PBKS,2024,1,0,0,0,-,,-,0,0,0,0,0,0
157,Harshal Patel,PBKS,Career,104,15,249,36*,9.22,203,122.66,0,0,16,15,25,0
157,Harshal Patel,PBKS,2024,13,1,13,12,4.33,19,68.42,0,0,1,1,5,0
157,Harshal Patel,PBKS,2023,13,0,6,6,3.00,6,100.00,0,0,0,1,2,0
157,Harshal Patel,PBKS,2022,15,3,43,11,8.60,39,110.26,0,0,4,2,3,0
157,Harshal Patel,PBKS,2021,15,4,59,31,14.75,46,128.26,0,0,6,2,3,0
157,Harshal Patel,PBKS,2020,5,0,21,16,10.50,24,87.50,0,0,2,0,1,0
157,Harshal Patel,PBKS,2019,2,1,0,0*,0.00,2,0.00,0,0,0,0,0,0
157,Harshal Patel,PBKS,2018,5,1,60,36*,60.00,33,181.81,0,0,1,6,0,0
157,Harshal Patel,PBKS,2017,1,0,0,0,0.00,0,0.00,0,0,0,0,0,0
157,Harshal Patel,PBKS,2016,5,1,0,0,0.00,0,0.00,0,0,0,0,2,0
157,Harshal Patel,PBKS,2015,15,2,19,9*,3.80,12,158.33,0,0,0,2,1,0
157,Harshal Patel,PBKS,2014,3,1,13,6,6.50,7,185.71,0,0,1,1,0,0
157,Harshal Patel,PBKS,2012,12,1,15,10,7.50,15,100.00,0,0,1,0,8,0
1563,Shreyas Iyer,KKR,Career,113,16,3063,96,31.58,2426,126.26,0,20,265,109,48,0
1563,Shreyas Iyer,KKR,2024,12,3,287,50,31.89,212,135.38,0,1,28,10,9,0
1563,Shreyas Iyer,KKR,2022,14,1,401,85,30.85,298,134.56,0,3,41,11,5,0
1563,Shreyas Iyer,KKR,2021,8,3,175,47*,35.00,171,102.33,0,0,7,5,6,0
1563,Shreyas Iyer,KKR,2020,17,2,519,88*,34.60,421,123.27,0,3,40,16,6,0
1563,Shreyas Iyer,KKR,2019,16,1,463,67,30.86,386,119.94,0,3,41,14,8,0
1563,Shreyas Iyer,KKR,2018,14,3,411,93*,37.36,310,132.58,0,4,29,21,5,0
1563,Shreyas Iyer,KKR,2017,12,2,338,96,33.80,243,139.09,0,2,36,10,3,0
1563,Shreyas Iyer,KKR,2016,6,0,30,19,5.00,43,69.76,0,0,2,1,4,0
1563,Shreyas Iyer,KKR,2015,14,1,439,83,33.76,342,128.36,0,4,41,21,2,0
3830,Rinku Singh,KKR,Career,43,11,893,67*,30.79,623,143.34,0,4,67,46,29,0
3830,Rinku Singh,KKR,2024,12,2,168,26,18.67,113,148.67,0,0,13,8,6,0
3830,Rinku Singh,KKR,2023,14,6,474,67*,59.25,317,149.53,0,4,31,29,8,0
3830,Rinku Singh,KKR,2022,7,2,174,42*,34.80,117,148.72,0,0,17,7,9,0
3830,Rinku Singh,KKR,2020,1,0,11,11,11.00,11,100.00,0,0,1,0,1,0
3830,Rinku Singh,KKR,2019,5,1,37,30,18.50,34,108.82,0,0,1,2,1,0
3830,Rinku Singh,KKR,2018,4,0,29,16,7.25,31,93.54,0,0,4,0,4,0
20625,Rahmanullah Gurbaz,KKR,Career,11,0,227,81,20.64,170,133.53,0,2,17,15,10,0
20625,Rahmanullah Gurbaz,KKR,2023,11,0,227,81,20.64,170,133.53,0,2,17,15,10,0
2738,Nitish Rana,KKR,Career,107,9,2636,87,28.65,1952,135.04,0,18,234,132,24,0
2738,Nitish Rana,KKR,2024,2,0,42,33,21.00,34,123.53,0,0,5,1,0,0
2738,Nitish Rana,KKR,2023,14,1,413,75,31.77,293,140.96,0,3,39,20,3,0
2738,Nitish Rana,KKR,2022,14,1,361,57,27.77,251,143.82,0,2,29,22,6,0
2738,Nitish Rana,KKR,2021,17,3,383,80,29.46,314,121.97,0,2,34,17,4,0
2738,Nitish Rana,KKR,2020,14,0,352,87,25.14,254,138.58,0,3,43,12,2,0
2738,Nitish Rana,KKR,2019,14,1,344,85*,34.40,235,146.38,0,3,27,21,3,0
2738,Nitish Rana,KKR,2018,15,2,304,59,23.38,232,131.03,0,1,26,14,2,0
2738,Nitish Rana,KKR,2017,13,1,333,62*,30.27,264,126.13,0,3,24,17,4,0
2738,Nitish Rana,KKR,2016,4,0,104,70,34.66,75,138.66,0,1,7,8,0,0
5396,Sherfane Rutherford,KKR,Career,10,2,106,28*,15.14,104,101.92,0,0,3,8,5,0
5396,Sherfane Rutherford,KKR,2022,3,0,33,28,16.50,50,66.00,0,0,1,1,0,0
5396,Sherfane Rutherford,KKR,2019,7,2,73,28*,14.60,54,135.18,0,0,2,7,5,0
5606,Phil Salt,KKR,Career,21,2,653,89*,34.37,372,175.54,0,6,74,34,17,0
5606,Phil Salt,KKR,2024,12,1,435,89*,39.55,239,182.01,0,4,50,24,12,0
5606,Phil Salt,KKR,2023,9,1,218,87,27.25,133,163.91,0,2,24,10,5,0
2734,K.S Bharat,KKR,Career,10,2,199,78*,28.43,163,122.09,0,1,12,8,4,1
2734,K.S Bharat,KKR,2022,2,0,8,8,4.00,7,114.29,0,0,2,0,0,0
2734,K.S Bharat,KKR,2021,8,2,191,78*,38.20,156,122.43,0,1,10,8,4,1
123,Manish Pandey,KKR,Career,171,27,3850,114*,29.17,3179,121.11,1,22,335,110,86,0
123,Manish Pandey,KKR,2024,1,0,42,42,42.00,31,135.48,0,0,2,2,4,0
123,Manish Pandey,KKR,2023,10,0,160,50,17.78,146,109.59,0,1,15,3,3,0
123,Manish Pandey,KKR,2022,6,0,88,38,14.67,80,110.00,0,0,9,2,3,0
123,Manish Pandey,KKR,2021,8,2,292,69*,48.66,236,123.72,0,3,21,10,5,0
123,Manish Pandey,KKR,2020,16,2,425,83*,32.69,333,127.62,0,3,35,18,7,0
